17
11
6
13
11
24
1
17
42
26
17
10
44
27
11
26
44
57
13
18
1
27
1
6
3
9
3
3
5
17
10
3
15
15
17
18
16
11
14
15
14
9
13
9
10
8
11
8
1
19
24
1
25
5
20
14
31
16
11
12
19
12
14
18
16
25
18
12
42
22
21
30
15
47
32
10
22
36
11
22
14
19
31
14
13
16
30
32
4
15
19
19
11
12
19
8
20
9
9
16
8
18
7
17
3
9
28
11
18
30
19
2
29
2
11
1
23
22
37
18
17
18
14
17
27
23
17
15
19
12
26
16
11
20
34
19
29
31
4
72
82
7
20
20
10
18
5
37
18
16
11
27
6
5
1
1
9
33
13
10
11
5
7
19
29
4
9
39
17
12
36
55
29
26
12
13
11
13
14
8
26
12
10
2
1
27
2
23
24
2
1
37
18
21
14
3
9
2
16
20
3
22
22
7
12
31
12
5
7
7
15
21
25
9
17
35
16
6
17
1
26
47
20
14
31
12
10
18
20
13
22
17
10
12
4
27
